0,1,2,3,4,5,6
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:30,7082,0,"RT @dcexaminer: MORE: 

https://t.co/34C4HQoyNG"
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:30,11918,0,"RT @alexsalvinews: Fox News’ Brit Hume calls the media’s coverage of alleged collusion with the Trump campaign and Russia the ""worst journa…"
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:30,10576,0,RT @dbongino: Brit Hume: Mueller report coverage 'worst journalistic fiasco' he's seen in 50-year news caree https://t.co/bYiMt30Kar
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:28,44031,170392,Obama was always wrong! https://t.co/xRU4kJtExs
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:26,33082,113768,Does anybody believe this man? Caught! https://t.co/WfnIqs6BsE
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:14,48846,181264,“Newly released documents show Schiff knew all along there was no proof of Russia-Trump collusion.” Wall Street Journal
@realDonaldTrump,1.26056E+18,Twitter for iPhone,5/13/2020 13:04,8379,0,RT @LoveYourLife03: @Techno_Fog https://t.co/WCtvKRXc2C How can this be used in getting attention to the Judge making a huge error? Shouldn…
@realDonaldTrump,1.26055E+18,Twitter for iPhone,5/13/2020 12:58,39095,166777,"Big Congressional win in California for Mike Garcia, taking back a seat from the Democrats. This is the first time… https://t.co/RBssMMZV85"
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:35,12479,0,"RT @Techno_Fog: More on Flynn case - 

Part of the ""Watergate Prosecutors"" group who filed a brief opposing the DOJ motion to dismiss is Ji…"
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:34,6511,0,RT @jsolomonReports: FDA approves first COVID-19 antigen test https://t.co/LifbtzDWHp
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:33,15858,0,"RT @jsolomonReports: Chuck Todd’s Meet the Press show admits deceptive edit of Barr video, DOJ cries foul | Just The News https://t.co/brIn…"
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:33,15127,51883,"Women for Trump co-chair: Biden might not be 'ultimate nominee,' and Dems engaging in 'elder abuse' https://t.co/Cn8akDaNzO"
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:19,18737,0,"RT @dcexaminer: ""It was the worst journalistic fiasco of now my more than 50 some years in journalism. 

It was a disaster.""

@BritHume cal…"
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:13,23217,73039,Fake @PulitzerPrizes must be taken back. These “journalists” got everything wrong. Give them to the real journalist… https://t.co/njNbBD8sHP
@realDonaldTrump,1.26041E+18,Twitter for iPhone,5/13/2020 3:08,35317,117981,Shifty Schiff exposed! https://t.co/PmZ6uPc2LQ
@realDonaldTrump,1.2604E+18,Twitter for iPhone,5/13/2020 3:02,10037,0,RT @PNowhiteflag: @GreggJarrett https://t.co/yzHASTwsl4
@realDonaldTrump,1.2604E+18,Twitter for iPhone,5/13/2020 3:02,16898,0,RT @GreggJarrett: Flynn Attorney: Whole Thing ‘Set Up Within the FBI and in the Oval Office with President Obama https://t.co/CZ0CrhVsPq
